author_name,news_channel,url
Brian-Milligan,Financial Advisor,http://fa-mag.com
Gordon-Corera,BBC,https://bbc.co.uk/
Gordon-Corera,UOL,http://uol.com.br
Gordon-Corera,UOL Notícias,http://noticias.uol.com.br
Gordon-Corera,BBC Mundo,http://www.bbc.com/mundo
Gordon-Corera,G1,http://g1.globo.com
Gordon-Corera,Revista Época,https://oglobo.globo.com/epoca/
Gordon-Corera,The Guardian,http://theguardian.com/
Gordon-Corera,Business Insider,https://www.businessinsider.com/
Gordon-Corera,Daily Mail,https://www.dailymail.co.uk/home/index.html
Gordon-Corera,Terra,http://terra.com.br
Gordon-Corera,The Telegraph,https://www.telegraph.co.uk/
Beth-Rose,BBC,https://bbc.co.uk/
Beth-Rose,Anchorage Daily News,http://adn.com
Beth-Rose,The National Law Review,http://natlawreview.com
Beth-Rose,Fairbanks Daily News-Miner,http://newsminer.com
Beth-Rose,The Journal of Biological Chemistry,http://jbc.org
Beth-Rose,Mat-Su Valley Frontiersman,http://frontiersman.com
Beth-Rose,Event Industry News,http://eventindustrynews.com
Beth-Rose,The Bristol Bay Times,http://thebristolbaytimes.com/
Beth-Rose,EMEA Tribune,http://emeatribune.com
Tim-Masters,BBC,https://bbc.co.uk/
Tim-Masters,BBC Mundo,http://www.bbc.com/mundo
Tim-Masters,InvenGlobal,http://invenglobal.com
Bethany-Bell,Awake At Night,https://www.un.org/en/awake-at-night
Bethany-Bell,BBC,https://bbc.co.uk/
Bethany-Bell,BBC Mundo,http://www.bbc.com/mundo
Bethany-Bell,Memory Studies,https://journals.sagepub.com/home/mss
Bethany-Bell,Wales Online,https://www.walesonline.co.uk/
Bethany-Bell,Hull Daily Mail,http://hulldailymail.co.uk/
Bethany-Bell,Elephant Journal,http://elephantjournal.com
Bethany-Bell,Berkshire Live,http://getreading.co.uk
Bethany-Bell,Leeds Live,http://leeds-live.co.uk
Bethany-Bell,Advance for Nurses,http://nursing.advanceweb.com
Yogita-Limaye,BBC,https://bbc.co.uk/
Yogita-Limaye,UOL Notícias,http://noticias.uol.com.br
Yogita-Limaye,BBC Mundo,http://www.bbc.com/mundo
Yogita-Limaye,Terra,http://terra.com.br
Yogita-Limaye,Yahoo News,https://news.yahoo.com/
Yogita-Limaye,Yahoo Singapore,https://sg.news.yahoo.com/
Yogita-Limaye,La Nación (Argentina),http://lanacion.com.ar
Yogita-Limaye,Yahoo,https://yahoo.com/
Yogita-Limaye,Estado De Minas,http://em.com.br
Yogita-Limaye,Yahoo Sports Canada,https://ca.sports.yahoo.com
Yogita-Limaye,DNA India,http://dnaindia.com
Nick-Robinson,Medium,http://medium.com/
Nick-Robinson,Business Insider,https://www.businessinsider.com/
Nick-Robinson,Daily Mail,https://www.dailymail.co.uk/home/index.html
Nick-Robinson,Daily Mirror,http://mirror.co.uk/
Nick-Robinson,The Telegraph,https://www.telegraph.co.uk/
Nick-Robinson,The Times,http://thetimes.co.uk/
Nick-Robinson,Fortune,http://fortune.com
Nick-Robinson,The Conversation,http://theconversation.com
Nick-Robinson,Polygon,http://polygon.com/
Nick-Robinson,Business 2 Community,http://business2community.com
Jessica-Lussenhop,BBC,https://bbc.co.uk/
Hannah-Sander,BBC,https://bbc.co.uk/
Elizabeth-Hotson,Business Daily,https://bbc.co.uk/programmes/p002vsxs
Elizabeth-Hotson,Holistic Women's Health,https://podcasts.apple.com/us/podcast/holistic-womens-health/id1537830674
Elizabeth-Hotson,Folha de S.Paulo,https://www.folha.uol.com.br/
Elizabeth-Hotson,BBC,https://bbc.co.uk/
Elizabeth-Hotson,BBC Mundo,http://www.bbc.com/mundo
Elizabeth-Hotson,Yahoo Finance,https://finance.yahoo.com/
Elizabeth-Hotson,Marketplace,http://marketplace.org/
Elizabeth-Hotson,Yahoo Finanças,https://br.financas.yahoo.com/
Elizabeth-Hotson,The London Economic,http://thelondoneconomic.com
Elizabeth-Hotson,TNT Magazine (UK),http://tntmagazine.com
Daniel-Wainwright,BBC,https://bbc.co.uk/
Daniel-Wainwright,Burton Mail,http://burtonmail.co.uk/
Rachael-Lazaro,BBC,https://bbc.co.uk/
Rachael-Lazaro,G1,http://g1.globo.com
Rachael-Lazaro,Revista Época,https://oglobo.globo.com/epoca/
Rachael-Lazaro,Terra,http://terra.com.br
Sima-Kotecha,BBC,https://bbc.co.uk/
Sima-Kotecha,UOL Notícias,http://noticias.uol.com.br
Sima-Kotecha,BBC Sport,http://www.bbc.com/sport
Sima-Kotecha,Yahoo News,https://news.yahoo.com/
Sima-Kotecha,Yahoo Finance,https://finance.yahoo.com/
Sima-Kotecha,Flipboard,http://flipboard.com
Sima-Kotecha,The Spectator,http://spectator.co.uk/
Sima-Kotecha,Grazia Magazine (UK),https://graziadaily.co.uk/
Gemma-Handy,BBC,https://bbc.co.uk/
Gemma-Handy,BBC Mundo,http://www.bbc.com/mundo
Gemma-Handy,The Guardian,http://theguardian.com/
Gemma-Handy,Daily Mail,https://www.dailymail.co.uk/home/index.html
Gemma-Handy,Terra,http://terra.com.br
Gemma-Handy,The Independent,http://independent.co.uk/
Gemma-Handy,The Telegraph,https://www.telegraph.co.uk/
Gemma-Handy,Yahoo News,https://news.yahoo.com/
Gemma-Handy,Yahoo Singapore,https://sg.news.yahoo.com/
Gemma-Handy,Yahoo,https://yahoo.com/
Caroline-Briggs,Domino,http://domino.com
Vincent-Dowd,BBC,https://bbc.co.uk/
Vincent-Dowd,Global News Podcast,https://bbc.co.uk/programmes/p02nq0gn
Vincent-Dowd,BBC Mundo,http://www.bbc.com/mundo
Vincent-Dowd,Yahoo News,https://news.yahoo.com/
Vincent-Dowd,Yahoo,https://yahoo.com/
Vincent-Dowd,RealClear History,http://realclearhistory.com
Helier-Cheung,The Washington Post,http://washingtonpost.com/
Helier-Cheung,UOL,http://uol.com.br
Helier-Cheung,BBC,https://bbc.co.uk/
Helier-Cheung,BBC Mundo,http://www.bbc.com/mundo
Helier-Cheung,Revista Época,https://oglobo.globo.com/epoca/
Helier-Cheung,Terra,http://terra.com.br
Helier-Cheung,Yahoo Canada,https://ca.news.yahoo.com/
Helier-Cheung,Yahoo,https://yahoo.com/
Helier-Cheung,Boston.com,http://boston.com
Helier-Cheung,Houston Chronicle,http://chron.com/
Helier-Cheung,Seattle Times,http://seattletimes.com/
Dominic-Howell,BBC,https://bbc.co.uk/
Dominic-Howell,Daily Mirror,http://mirror.co.uk/
Emma-Jones,LinkedIn,http://linkedin.com/
Emma-Jones,UOL,http://uol.com.br
Emma-Jones,BBC,https://bbc.co.uk/
Emma-Jones,The Guardian,http://theguardian.com/
Emma-Jones,Daily Mail,https://www.dailymail.co.uk/home/index.html
Emma-Jones,Daily Mirror,http://mirror.co.uk/
Emma-Jones,The Independent,http://independent.co.uk/
Emma-Jones,The Sun,http://thesun.co.uk/
Emma-Jones,Yahoo Canada,https://ca.news.yahoo.com/
Emma-Jones,Yahoo News,https://news.yahoo.com/
Smitha-Mundasad,BBC,https://bbc.co.uk/
Smitha-Mundasad,Folha de S.Paulo,https://www.folha.uol.com.br/
Smitha-Mundasad,UOL,http://uol.com.br
Smitha-Mundasad,BBC Mundo,http://www.bbc.com/mundo
Smitha-Mundasad,iG,http://ig.com.br
Smitha-Mundasad,Terra,http://terra.com.br
Smitha-Mundasad,Yahoo,https://yahoo.com/
Smitha-Mundasad,Estado De Minas,http://em.com.br
Smitha-Mundasad,Yahoo Brazil,http://br.yahoo.com
Smitha-Mundasad,Yahoo Esportes,https://esportes.yahoo.com/
Smitha-Mundasad,RealClear Science,http://realclearscience.com
Mark-Kinver,BBC Radio 5 Live,https://bbc.co.uk/5live
Mark-Kinver,BBC,https://bbc.co.uk/
Mark-Kinver,BBC Mundo,http://www.bbc.com/mundo
Mark-Kinver,G1,http://g1.globo.com
Mark-Kinver,Revista Época,https://oglobo.globo.com/epoca/
Mark-Kinver,Terra,http://terra.com.br
Mark-Kinver,Yahoo Canada,https://ca.news.yahoo.com/
Mark-Kinver,Yahoo News,https://news.yahoo.com/
Mark-Kinver,Yahoo,https://yahoo.com/
Mark-Kinver,Estado De Minas,http://em.com.br
Mark-Kinver,El Imparcial,http://elimparcial.com
Patrick-Evans,BBC,https://bbc.co.uk/
Patrick-Evans,The Guardian,http://theguardian.com/
Patrick-Evans,"KESQ-TV (Thousand Palms, CA)",http://kesq.com
Patrick-Evans,Muse by Clio,http://musebycl.io
Patrick-Evans,Earth Matters,https://3cr.org.au/earthmatters
Harry-Low,BBC,https://bbc.co.uk/
Harry-Low,Nature,http://nature.com
Harry-Low,News Sniffer,http://newssniffer.co.uk
Mark-Urban,BBC,https://bbc.co.uk/
Mark-Urban,UOL Notícias,http://noticias.uol.com.br
Mark-Urban,The Guardian,http://theguardian.com/
Mark-Urban,The New York Times,http://nytimes.com/
Mark-Urban,Bloomberg CityLab,https://bloomberg.com/citylab
Mark-Urban,Daily Mail,https://www.dailymail.co.uk/home/index.html
Mark-Urban,Nature,http://nature.com
Mark-Urban,Terra,http://terra.com.br
Mark-Urban,Yahoo Canada,https://ca.news.yahoo.com/
Mark-Urban,Yahoo News,https://news.yahoo.com/
Mark-Urban,Financial Times,http://ft.com/
Kevin-Rawlinson,The Guardian,http://theguardian.com/
Kevin-Rawlinson,BBC,https://bbc.co.uk/
Kevin-Rawlinson,Business Insider,https://www.businessinsider.com/
Kevin-Rawlinson,MSN,http://msn.com/
Kevin-Rawlinson,MSN Canada,http://msn.com/en-ca
Kevin-Rawlinson,MSN UK,http://msn.com/en-gb
Kevin-Rawlinson,The Independent,http://independent.co.uk/
Kevin-Rawlinson,Yahoo Canada,https://ca.news.yahoo.com/
Kevin-Rawlinson,Yahoo India,https://in.news.yahoo.com/
Kevin-Rawlinson,Yahoo News UK,https://uk.news.yahoo.com/
Kevin-Rawlinson,Yahoo Singapore,https://sg.news.yahoo.com/
Greig-Watson,BBC,https://bbc.co.uk/
Greig-Watson,Yahoo,https://yahoo.com/
Greig-Watson,British Journal of Sports Medicine,http://bjsm.bmj.com/
Greig-Watson,JournalnewsOnline,http://journalnews.com.ph
Eleanor-Bradford,BBC,https://bbc.co.uk/
Eleanor-Bradford,The Guardian,http://theguardian.com/
Eleanor-Bradford,The Times,http://thetimes.co.uk/
Eleanor-Bradford,HuffPost UK,http://huffingtonpost.co.uk
Eleanor-Bradford,The Herald (Scotland),http://heraldscotland.com/
Eleanor-Bradford,The Press and Journal,http://pressandjournal.co.uk
Eleanor-Bradford,Stylist Magazine,http://stylist.co.uk
Anna-Collinson,BBC,https://bbc.co.uk/
Anna-Collinson,BBC News,https://www.bbc.com/news
Anna-Collinson,User Walls,http://userwalls.com
Brian-Wheeler,BBC,https://bbc.co.uk/
Brian-Wheeler,HuffPost,https://huffpost.com/
Brian-Wheeler,MLive,http://mlive.com/
Brian-Wheeler,The Daily Progress,http://dailyprogress.com/
Brian-Wheeler,Bozeman Daily Chronicle,http://bozemandailychronicle.com
Brian-Wheeler,The New Stack,http://thenewstack.io
Brian-Wheeler,Charlottesville Tomorrow,http://cvilletomorrow.org
Pumza-Fihlani,BBC,https://bbc.co.uk/
Pumza-Fihlani,UOL,http://uol.com.br
Pumza-Fihlani,BBC Mundo,http://www.bbc.com/mundo
Pumza-Fihlani,The Washington Post,http://washingtonpost.com/
Pumza-Fihlani,Yahoo News,https://news.yahoo.com/
Pumza-Fihlani,Yahoo,https://yahoo.com/
Pumza-Fihlani,Yahoo Sports Canada,https://ca.sports.yahoo.com
Pumza-Fihlani,El Imparcial,http://elimparcial.com
Pumza-Fihlani,Radio New Zealand (RNZ),https://rnz.co.nz/
Pumza-Fihlani,Yahoo en Español,https://espanol.yahoo.com
Pumza-Fihlani,BusinessGhana,http://businessghana.com
Emma-Harrison,BBC,https://bbc.co.uk/
Emma-Harrison,Reuters,http://reuters.com/
Emma-Harrison,The Guardian,http://theguardian.com/
Emma-Harrison,Yahoo News,https://news.yahoo.com/
Emma-Harrison,Yahoo Sports Canada,https://ca.sports.yahoo.com
Emma-Harrison,Taylor & Francis,https://tandfonline.com/
Emma-Harrison,Coventry Live,http://coventrytelegraph.net/
Emma-Harrison,Taipei Times,http://taipeitimes.com
Emma-Harrison,BYU-I Scroll,http://byuiscroll.org
Emma-Harrison,ACED Magazine,http://acedmagazine.com
Emma-Harrison,Free Movement,http://freemovement.org.uk
Anna-Allatt,BBC,https://bbc.co.uk/
Divya-Talwar,BBC,https://bbc.co.uk/
Divya-Talwar,Yahoo India,https://in.news.yahoo.com/
Divya-Talwar,Memory Studies,https://journals.sagepub.com/home/mss
Divya-Talwar,The Quint,http://thequint.com
Divya-Talwar,Pediatrics,http://pediatrics.aappublications.org
Divya-Talwar,BQ Prime,https://www.bqprime.com/
Divya-Talwar,Orthopedics Today,https://www.healio.com/news/orthopedics
Divya-Talwar,Future Medicine,http://futuremedicine.com
Yvette-Tan,BBC World,https://www.bbc.com/news/world
Yvette-Tan,UOL Notícias,http://noticias.uol.com.br
Yvette-Tan,BBC,https://bbc.co.uk/
Yvette-Tan,BBC Mundo,http://www.bbc.com/mundo
Yvette-Tan,Terra,http://terra.com.br
Yvette-Tan,Yahoo Canada,https://ca.news.yahoo.com/
Yvette-Tan,Yahoo India,https://in.news.yahoo.com/
Yvette-Tan,Yahoo News,https://news.yahoo.com/
Yvette-Tan,Yahoo Singapore,https://sg.news.yahoo.com/
Yvette-Tan,Aol,http://aol.com
Yvette-Tan,La Nación (Argentina),http://lanacion.com.ar
Kate-Bissell,BBC,https://bbc.co.uk/
Tim-Stokes,BBC,https://bbc.co.uk/
Tim-Stokes,Kitsap Sun,http://kitsapsun.com
Tim-Stokes,Newsroom New Zealand,http://newsroom.co.nz
Tim-Stokes,The Union,http://theunion.com
Tim-Stokes,theHRDIRECTOR,https://thehrdirector.com/
Tim-Stokes,Insightful Accountant,http://intuitiveaccountant.com
Tim-Stokes,Nisqually Valley News,http://yelmonline.com/
Russell-Newlove,BBC,https://bbc.co.uk/
Russell-Newlove,Yahoo News,https://news.yahoo.com/
Russell-Newlove,NPR,http://npr.org/
Russell-Newlove,Yahoo Sports Canada,https://ca.sports.yahoo.com
Russell-Newlove,Kansas City Star,http://kansascity.com/
Russell-Newlove,The World from PRX,https://theworld.org/
Russell-Newlove,"WLRN-FM (Miami, FL)",http://wlrn.org/
Russell-Newlove,"KPBS-TV (San Diego, CA)",http://kpbs.org/
Russell-Newlove,"KRCC-FM (Colorado Springs, CO)",https://www.cpr.org/krcc/
Russell-Newlove,"KUOW-FM (Seattle, WA)",http://kuow.org/
Robert-Plummer,BBC,https://bbc.co.uk/
Robert-Plummer,BBC Mundo,http://www.bbc.com/mundo
Robert-Plummer,Yahoo News,https://news.yahoo.com/
Robert-Plummer,Yahoo,https://yahoo.com/
Robert-Plummer,Yahoo Finance,https://finance.yahoo.com/
Robert-Plummer,Yahoo Sports,https://sports.yahoo.com/
Robert-Plummer,Yahoo Sports Canada,https://ca.sports.yahoo.com
Robert-Plummer,El Imparcial,http://elimparcial.com
Robert-Plummer,Yahoo Australia,https://au.yahoo.com/
Robert-Plummer,Southern Seminary Magazine,http://sbts.edu
Robert-Plummer,User Walls,http://userwalls.com
Jane-Dreaper,BBC,https://bbc.co.uk/
Chris-Johnston,The Times,http://thetimes.co.uk/
Chris-Johnston,Stuff.co.nz,http://stuff.co.nz
Chris-Johnston,The (Toronto) Star,http://thestar.com/
Chris-Johnston,Pharmaceutical Online,http://pharmaceuticalonline.com
Chris-Johnston,Cultured Food Life,https://www.culturedfoodlife.com
Chris-Johnston,All Sides with Ann Fisher,https://news.wosu.org
Chris-Johnston,DemandLab,http://demandlab.com
Rob-Cameron,BBC,https://bbc.co.uk/
Rob-Cameron,BBC Mundo,http://www.bbc.com/mundo
Rob-Cameron,Stuff.co.nz,http://stuff.co.nz
Rob-Cameron,The Globe and Mail,http://theglobeandmail.com
Rob-Cameron,Foreign Policy Magazine,http://foreignpolicy.com/
Rob-Cameron,Seeking Alpha,http://seekingalpha.com
Rob-Cameron,Toronto Sun,http://torontosun.com/
Rob-Cameron,The Chronicle,http://chroniclelive.co.uk/
Rob-Cameron,The World from PRX,https://theworld.org/
Rob-Cameron,Tor.com,http://tor.com
Kat-Collins,BBC,https://bbc.co.uk/
Kat-Collins,BBC Radio 1,https://bbc.co.uk/radio1
Kat-Collins,BBC Radio 1Xtra,https://bbc.co.uk/1xtra
Kat-Collins,BBC Mundo,http://www.bbc.com/mundo
Iain-Watson,BBC,https://bbc.co.uk/
Iain-Watson,The Telegraph,https://www.telegraph.co.uk/
Iain-Watson,The Herald (Scotland),http://heraldscotland.com/
Iain-Watson,Dhaka Tribune,http://dhakatribune.com
Iain-Watson,"WPTV-TV (West Palm Beach, FL)",http://wptv.com/
Iain-Watson,East Asia Forum,http://eastasiaforum.org
Iain-Watson,Shooting UK,http://shootinguk.co.uk/
Lucy-Hooker,BBC,https://bbc.co.uk/
Lucy-Hooker,UOL,http://uol.com.br
Lucy-Hooker,BBC Mundo,http://www.bbc.com/mundo
Lucy-Hooker,Terra,http://terra.com.br
Lucy-Hooker,Yahoo News,https://news.yahoo.com/
Lucy-Hooker,La Nación (Argentina),http://lanacion.com.ar
Lucy-Hooker,Yahoo,https://yahoo.com/
Lucy-Hooker,Yahoo Finance,https://finance.yahoo.com/
Lucy-Hooker,Estado De Minas,http://em.com.br
Lucy-Hooker,Yahoo Sports,https://sports.yahoo.com/
Lucy-Hooker,El Imparcial,http://elimparcial.com
Neil-Heath,BBC,https://bbc.co.uk/
Alex-Kleiderman,BBC,https://bbc.co.uk/
Alex-Kleiderman,Terra,http://terra.com.br
Alex-Kleiderman,Yahoo,https://yahoo.com/
Alex-Kleiderman,Estado De Minas,http://em.com.br
Alex-Kleiderman,User Walls,http://userwalls.com
Jon-Wilson,BBC,https://bbc.co.uk/
Jon-Wilson,The Telegraph,https://www.telegraph.co.uk/
Jon-Wilson,Color Research & Application,https://onlinelibrary.wiley.com/journal/15206378
Jon-Wilson,History Today,http://historytoday.com
Jon-Wilson,LabourList,http://labourlist.org
Jon-Wilson,New Age (Bangladesh),http://newagebd.net
Jon-Wilson,theHRDIRECTOR,https://thehrdirector.com/
Jon-Wilson,TabbFORUM,http://tabbforum.com
Jon-Wilson,Renewal,http://renewal.org.uk/
Jon-Wilson,Northants Live,http://northantslive.news
Chris-Baraniuk,UOL,http://uol.com.br
Chris-Baraniuk,BBC,https://bbc.co.uk/
Chris-Baraniuk,BBC Mundo,http://www.bbc.com/mundo
Chris-Baraniuk,CNN,http://cnn.com
Chris-Baraniuk,Elemental,https://elemental.medium.com/
Chris-Baraniuk,Época Negócios,http://epocanegocios.globo.com
Chris-Baraniuk,GEN Magazine,https://gen.medium.com
Chris-Baraniuk,Medium,http://medium.com/
Chris-Baraniuk,OneZero,https://onezero.medium.com/
Chris-Baraniuk,Revista Época,https://oglobo.globo.com/epoca/
Oliver-Wright,BBC,https://bbc.co.uk/
Oliver-Wright,Business Insider,https://www.businessinsider.com/
Oliver-Wright,Business Report,https://iol.co.za/business-report
Oliver-Wright,Belfast Telegraph,http://belfasttelegraph.co.uk/
Claire-Noble,BBC,https://bbc.co.uk/
Claire-Noble,Vail Daily,http://vaildaily.com
Claire-Noble,FE News,https://fenews.co.uk/
M-Ilyas-Khan,BBC,https://bbc.co.uk/
M-Ilyas-Khan,BBC Mundo,http://www.bbc.com/mundo
M-Ilyas-Khan,Terra,http://terra.com.br
M-Ilyas-Khan,Yahoo India,https://in.news.yahoo.com/
M-Ilyas-Khan,Yahoo,https://yahoo.com/
M-Ilyas-Khan,Yahoo Brazil,http://br.yahoo.com
M-Ilyas-Khan,Ghana Waves,http://ghanawaves.com
M-Ilyas-Khan,Yerepouni Daily News,http://yerepouni-news.com
Natalka-Pisnia,BBC,https://bbc.co.uk/
Carinya-Sharples,BBC,https://bbc.co.uk/
Carinya-Sharples,Salon,http://salon.com
Carinya-Sharples,Mongabay,http://mongabay.com
Carinya-Sharples,AlterNet,http://alternet.org
Carinya-Sharples,Scroll.in,http://scroll.in
Carinya-Sharples,Eco-Business,http://eco-business.com
Carinya-Sharples,Gal-Dem,http://gal-dem.com
Carinya-Sharples,Sounds and Colours,http://soundsandcolours.com
Mark-Devenport,BBC Radio Ulster,https://bbc.co.uk/sounds/play/live:bbc_radio_ulster
Mark-Devenport,BBC,https://bbc.co.uk/
Mark-Devenport,Irish Times,http://irishtimes.com/
Mark-Devenport,Belfast Telegraph,http://belfasttelegraph.co.uk/
Mark-Devenport,Belfast Live,http://belfastlive.co.uk/
Mark-Devenport,The National (Scotland),http://thenational.scot
Mark-Devenport,Belfast News Letter,http://newsletter.co.uk
Mark-Devenport,The Ghanaian Chronicle,http://thechronicle.com.gh
Mark-Devenport,Business Telegraph (UK),http://businesstelegraph.co.uk
Michael-Baggs,BBC,https://bbc.co.uk/
Michael-Baggs,BBC Mundo,http://www.bbc.com/mundo
Michael-Baggs,BBC Radio 1,https://bbc.co.uk/radio1
Michael-Baggs,G1,http://g1.globo.com
Michael-Baggs,Revista Época,https://oglobo.globo.com/epoca/
Michael-Baggs,Terra,http://terra.com.br
Michael-Baggs,La Nación (Argentina),http://lanacion.com.ar
Michael-Baggs,Yahoo,https://yahoo.com/
Michael-Baggs,El Tiempo,http://eltiempo.com
Michael-Baggs,El Imparcial,http://elimparcial.com
Rebecca-Wearn,BBC,https://bbc.co.uk/
Rebecca-Wearn,Yahoo News,https://news.yahoo.com/
Rebecca-Wearn,User Walls,http://userwalls.com
Rebecca-Wearn,Global Financial Market Review,http://gfmreview.com
